scenario,category,relation,dataset,model,N,M,P,time_before,time_after
si_si2,ChEMBL,Joinable,assays_vertical_50_ac1_ev,distilbert,12,12,144,316.606,74.51105445562303
si_si2,ChEMBL,Joinable,assays_vertical_50_ac1_ev,minilm,12,12,144,76.294,29.978472469612953
si_si2,ChEMBL,Joinable,assays_vertical_50_ac1_ev,roberta,12,12,144,351.814,88.82632913881542
si_si2,ChEMBL,Joinable,assays_vertical_50_ac3_ev,albert,12,12,144,321.696,78.29866598127785
si_si2,ChEMBL,Joinable,assays_vertical_50_ac3_ev,bart,12,12,144,315.991,88.41359395122527
si_si2,ChEMBL,Joinable,assays_vertical_50_ac3_ev,bert,12,12,144,314.321,75.58792925952378
si_si2,ChEMBL,Joinable,assays_vertical_50_ac3_ev,distilbert,12,12,144,324.918,76.0720502961725
si_si2,ChEMBL,Joinable,assays_vertical_50_ac3_ev,minilm,12,12,144,82.446,32.427180055998264
si_si2,ChEMBL,Joinable,assays_vertical_50_ac3_ev,roberta,12,12,144,408.204,103.7438823786527
si_si2,ChEMBL,Joinable,assays_vertical_50_ac5_ev,albert,12,12,144,296.109,72.4006820719838
si_si2,ChEMBL,Joinable,assays_vertical_50_ac5_ev,bart,12,12,144,317.819,89.13902192363145
si_si2,ChEMBL,Joinable,assays_vertical_50_ac5_ev,bert,12,12,144,306.294,73.49889721558986
si_si2,ChEMBL,Joinable,assays_vertical_50_ac5_ev,distilbert,12,12,144,305.284,70.73912277074157
si_si2,ChEMBL,Joinable,assays_vertical_50_ac5_ev,minilm,12,12,144,80.831,31.630824973568323
si_si2,ChEMBL,Joinable,assays_vertical_50_ac5_ev,roberta,12,12,144,388.202,98.45618317690491
si_si2,ChEMBL,Joinable,assays_vertical_70_ac1_ev,albert,12,12,144,387.547,96.69353073623779
si_si2,ChEMBL,Joinable,assays_vertical_70_ac1_ev,bart,12,12,144,415.258,117.07111578163875
si_si2,ChEMBL,Joinable,assays_vertical_70_ac1_ev,bert,12,12,144,376.039,94.00539634482561
si_si2,ChEMBL,Joinable,assays_vertical_70_ac1_ev,distilbert,12,12,144,387.029,93.98982880720496
si_si2,ChEMBL,Joinable,assays_vertical_70_ac1_ev,minilm,12,12,144,103.569,41.56520550312102
si_si2,ChEMBL,Joinable,assays_vertical_70_ac1_ev,roberta,12,12,144,476.237,122.5815334415883
si_si2,ChEMBL,Joinable,assays_vertical_70_ac3_ev,albert,12,12,144,407.538,103.47032829496266
si_si2,ChEMBL,Joinable,assays_vertical_70_ac3_ev,bart,12,12,144,404.595,116.31975778684023
si_si2,ChEMBL,Joinable,assays_vertical_70_ac3_ev,bert,12,12,144,391.559,98.1717147395164
si_si2,ChEMBL,Joinable,assays_vertical_70_ac3_ev,distilbert,12,12,144,419.028,102.55484248238801
si_si2,ChEMBL,Joinable,assays_vertical_70_ac3_ev,minilm,12,12,144,103.719,41.720088982447976
si_si2,ChEMBL,Joinable,assays_vertical_70_ac3_ev,roberta,12,12,144,438.088,112.00141052949431
si_si2,ChEMBL,Joinable,assays_vertical_70_ac5_ev,albert,12,12,144,385.91,96.60320543669167
si_si2,ChEMBL,Joinable,assays_vertical_70_ac5_ev,bart,12,12,144,389.853,112.6769331021905
si_si2,ChEMBL,Joinable,assays_vertical_70_ac5_ev,bert,12,12,144,415.237,102.39362872605028
si_si2,ChEMBL,Joinable,assays_vertical_70_ac5_ev,distilbert,12,12,144,404.597,98.81435912375147
si_si2,ChEMBL,Joinable,assays_vertical_70_ac5_ev,minilm,12,12,144,106.284,42.55516383984685
si_si2,ChEMBL,Joinable,assays_vertical_70_ac5_ev,roberta,12,12,144,472.282,122.31538469006122
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac2_av,albert,12,12,144,167.567,37.43253386785091
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac2_av,bart,12,12,144,172.718,44.921009616583575
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac2_av,bert,12,12,144,168.52,37.464099336862574
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac2_av,distilbert,12,12,144,168.974,36.248918576702465
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac2_av,minilm,12,12,144,41.686,15.216679322779175
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac2_av,roberta,12,12,144,207.091,48.72642176783086
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac4_av,albert,12,12,144,159.096,36.16968871336803
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac4_av,bart,12,12,144,163.053,43.01983876868337
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac4_av,bert,12,12,144,171.528,38.20942759613692
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac4_av,distilbert,12,12,144,167.158,35.24495136941968
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac4_av,minilm,12,12,144,40.635,14.686457177847618
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac4_av,roberta,12,12,144,202.844,48.209533759817475
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ec_av,albert,12,12,144,176.235,38.15938167706133
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ec_av,bart,12,12,144,160.146,39.69979247665404
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ec_av,bert,12,12,144,166.491,36.2900768980235
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ec_av,distilbert,12,12,144,197.234,42.51781719999016
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ec_av,minilm,12,12,144,41.983,15.548559623762962
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ec_av,roberta,12,12,144,214.324,51.0651095108837
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac2_av,albert,12,12,144,236.467,54.23734071134403
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac2_av,bart,12,12,144,235.672,63.7244686910212
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac2_av,bert,12,12,144,235.441,55.293368129417274
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac2_av,distilbert,12,12,144,249.016,55.831195301081976
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac2_av,minilm,12,12,144,59.162,22.26673807528615
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac2_av,roberta,12,12,144,252.28,61.665349240154
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac4_av,albert,12,12,144,239.979,55.827018532618894
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac4_av,bart,12,12,144,230.013,62.368267858132725
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac4_av,bert,12,12,144,242.581,57.87434253445268
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac4_av,distilbert,12,12,144,246.99,54.96061587870122
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac4_av,minilm,12,12,144,58.96,22.217476324215532
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac4_av,roberta,12,12,144,279.797,68.82484938551485
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ec_av,albert,12,12,144,244.417,56.89571981561187
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ec_av,bart,12,12,144,238.815,66.11579299025236
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ec_av,bert,12,12,144,241.816,57.21114908380804
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ec_av,distilbert,12,12,144,256.351,58.937611092090606
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ec_av,minilm,12,12,144,65.733,25.74489815998077
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ec_av,roberta,12,12,144,250.175,61.37621278055015
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac2_av,albert,12,12,144,290.302,69.59755670917036
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac2_av,bart,12,12,144,330.494,93.87910578498247
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac2_av,bert,12,12,144,303.145,73.71085762649773
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac2_av,distilbert,12,12,144,322.833,75.95450373309853
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac2_av,minilm,12,12,144,74.696,29.45857622009143
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac2_av,roberta,12,12,144,334.875,84.86023375205696
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac4_av,albert,12,12,144,332.431,81.50883822529016
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac4_av,bart,12,12,144,313.962,85.83773793902992
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac4_av,bert,12,12,144,321.422,78.22130341243746
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac4_av,distilbert,12,12,144,321.712,76.59634318080543
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac4_av,minilm,12,12,144,82.676,32.881325478687884
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac4_av,roberta,12,12,144,345.055,87.51641610480846
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ec_av,albert,12,12,144,316.78,76.7275603625178
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ec_av,bart,12,12,144,323.873,93.06793890553712
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ec_av,bert,12,12,144,318.148,78.94184198039773
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ec_av,distilbert,12,12,144,356.034,84.4498489331603
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ec_av,minilm,12,12,144,90.438,36.634133499965074
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ec_av,roberta,12,12,144,350.109,89.31002264918385
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac2_av,albert,12,12,144,400.356,100.04918257644772
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac2_av,bart,12,12,144,404.144,115.78381484808028
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac2_av,bert,12,12,144,385.244,95.72011792013055
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac2_av,distilbert,12,12,144,412.519,101.0056088740528
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac2_av,minilm,12,12,144,102.654,41.059414642766114
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac2_av,roberta,12,12,144,419.31,107.05129206873477
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac4_av,albert,12,12,144,373.932,94.80175301057099
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac4_av,bart,12,12,144,423.541,121.09275326392051
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac4_av,bert,12,12,144,414.692,103.28342814343796
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac4_av,distilbert,12,12,144,408.475,99.10139231979849
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac4_av,minilm,12,12,144,104.023,41.82929086308181
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac4_av,roberta,12,12,144,494.987,127.48287859213352
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ec_av,albert,12,12,144,408.651,102.05469057282806
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ec_av,bart,12,12,144,417.456,123.28636892116072
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ec_av,bert,12,12,144,436.305,110.00185204327101
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ec_av,distilbert,12,12,144,432.216,106.39158760195971
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ec_av,minilm,12,12,144,120.74,50.3509538152814
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ec_av,roberta,12,12,144,463.476,121.3160617949664
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac2_av,albert,12,12,144,158.668,35.33225620950759
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac2_av,bart,12,12,144,170.868,44.2798543472141
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac2_av,bert,12,12,144,164.445,36.820397808849805
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac2_av,distilbert,12,12,144,171.012,36.072976412147284
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac2_av,minilm,12,12,144,39.636,14.36862701369822
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac2_av,roberta,12,12,144,191.319,44.42871459792926
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac4_av,albert,12,12,144,165.769,37.510387343034154
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac4_av,bart,12,12,144,173.109,45.66493587644399
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac4_av,bert,12,12,144,174.223,39.10770496237279
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac4_av,distilbert,12,12,144,179.188,37.73339359966292
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac4_av,minilm,12,12,144,41.659,15.065331481412052
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ac4_av,roberta,12,12,144,218.455,51.92925495088102
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ec_av,albert,12,12,144,177.204,39.740537004634746
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ec_av,bart,12,12,144,171.16,43.29190886005759
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ec_av,bert,12,12,144,169.855,36.6686398680508
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ec_av,distilbert,12,12,144,172.845,36.99251491509378
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ec_av,minilm,12,12,144,39.324,14.637579026609657
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_1_ec_av,roberta,12,12,144,208.315,50.118152974694965
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac2_av,albert,12,12,144,233.389,54.516573955804134
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac2_av,bart,12,12,144,240.198,65.11441433537004
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac2_av,bert,12,12,144,232.047,54.19399350856246
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac2_av,distilbert,12,12,144,254.382,57.86866050843895
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac2_av,minilm,12,12,144,62.044,23.921693345770237
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac2_av,roberta,12,12,144,319.407,78.60572947875409
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac4_av,albert,12,12,144,229.438,53.65877051363884
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac4_av,bart,12,12,144,232.001,63.23619924655557
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac4_av,bert,12,12,144,239.612,55.44398343403634
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac4_av,distilbert,12,12,144,241.906,54.26452348990736
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac4_av,minilm,12,12,144,59.103,22.41514412301779
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ac4_av,roberta,12,12,144,308.098,75.57345418888332
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ec_av,albert,12,12,144,234.189,54.17571417124566
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ec_av,bart,12,12,144,245.764,67.88109698848427
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ec_av,bert,12,12,144,251.841,59.69362405592952
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ec_av,distilbert,12,12,144,266.049,60.52067563624675
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ec_av,minilm,12,12,144,62.057,24.524043421231205
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_30_ec_av,roberta,12,12,144,256.841,63.43259246459603
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac2_av,albert,12,12,144,295.627,70.86465178397299
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac2_av,bart,12,12,144,321.821,90.04104638426008
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac2_av,bert,12,12,144,306.783,74.89001081343
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac2_av,distilbert,12,12,144,323.226,75.79305861724913
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac2_av,minilm,12,12,144,77.599,30.344013818144802
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac2_av,roberta,12,12,144,346.173,87.31739854025841
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac4_av,albert,12,12,144,302.319,74.50630428628625
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac4_av,bart,12,12,144,319.974,90.62924388477205
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac4_av,bert,12,12,144,324.624,79.17559249901774
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac4_av,distilbert,12,12,144,310.57,73.07109121575951
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac4_av,minilm,12,12,144,78.847,30.653721163913602
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ac4_av,roberta,12,12,144,393.318,99.20203553701936
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ec_av,albert,12,12,144,335.726,80.16602580363303
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ec_av,bart,12,12,144,320.842,88.10999356006084
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ec_av,bert,12,12,144,313.724,74.31464836427568
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ec_av,distilbert,12,12,144,322.875,76.06211851164699
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ec_av,minilm,12,12,144,83.148,32.93858497585356
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_50_ec_av,roberta,12,12,144,383.939,97.27685192854705
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac2_av,albert,12,12,144,394.157,97.78028478507696
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac2_av,bart,12,12,144,406.193,116.57058471444245
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac2_av,bert,12,12,144,395.059,97.42440861055255
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac2_av,distilbert,12,12,144,406.47,97.17113122649494
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac2_av,minilm,12,12,144,106.14,42.61454626392573
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac2_av,roberta,12,12,144,436.479,112.81709511363505
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac4_av,albert,12,12,144,389.12,97.87141041912139
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac4_av,bart,12,12,144,402.672,115.40237243075671
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac4_av,bert,12,12,144,407.648,101.11975819799306
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac4_av,distilbert,12,12,144,443.645,108.66490503631525
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac4_av,minilm,12,12,144,107.059,43.27970737928152
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ac4_av,roberta,12,12,144,492.708,126.77653371113547
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ec_av,albert,12,12,144,406.037,101.13713876482842
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ec_av,bart,12,12,144,419.169,123.38443756499888
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ec_av,bert,12,12,144,407.64,102.93548958502709
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ec_av,distilbert,12,12,144,433.682,106.9740345067978
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ec_av,minilm,12,12,144,116.126,48.385849695488815
si_si2,ChEMBL,Semantically-Joinable,assays_vertical_70_ec_av,roberta,12,12,144,436.811,114.3576100014746
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac1_av,albert,12,12,144,182.131,40.95546738751605
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac1_av,bart,12,12,144,170.885,42.4417360613495
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac1_av,bert,12,12,144,175.48,38.6797450236231
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac1_av,distilbert,12,12,144,180.646,38.92233148618041
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac1_av,minilm,12,12,144,44.978,16.8396518676281
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac1_av,roberta,12,12,144,204.739,48.61318334372342
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac3_av,albert,12,12,144,176.426,40.37766146010159
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac3_av,bart,12,12,144,165.312,43.30996356074513
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac3_av,bert,12,12,144,166.244,37.45838789367676
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac3_av,distilbert,12,12,144,175.387,38.0559192391932
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac3_av,minilm,12,12,144,44.316,16.31849836035073
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac3_av,roberta,12,12,144,180.037,41.929926922068006
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac5_av,albert,12,12,144,174.516,39.804638094440094
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac5_av,bart,12,12,144,168.428,43.71797319191694
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac5_av,bert,12,12,144,164.823,36.21609759810568
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac5_av,distilbert,12,12,144,178.712,37.2832573993951
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac5_av,minilm,12,12,144,42.362,15.35230299112201
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_1_ac5_av,roberta,12,12,144,187.817,44.05152284559608
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac1_av,albert,12,12,144,401.064,99.82192863033714
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac1_av,bart,12,12,144,401.803,113.89186339142918
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac1_av,bert,12,12,144,400.322,100.55082993705571
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac1_av,distilbert,12,12,144,409.401,99.07364891788362
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac1_av,minilm,12,12,144,104.956,42.236565841123465
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_70_ac1_av,roberta,12,12,144,504.488,130.1886776668131
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac5_av,albert,12,12,144,295.954,72.31202356153727
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac5_av,bart,12,12,144,310.785,87.06439184941354
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac5_av,bert,12,12,144,304.666,73.35838520227372
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac5_av,distilbert,12,12,144,305.917,71.66261787582931
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac5_av,minilm,12,12,144,78.413,30.74590475234389
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_50_ac5_av,roberta,12,12,144,370.485,93.87927150413395
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac3_av,albert,12,12,144,254.726,61.108724031340344
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac3_av,bart,12,12,144,236.119,64.27930996665359
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac3_av,bert,12,12,144,241.563,56.98725547586753
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac3_av,distilbert,12,12,144,242.197,55.08226169955728
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac3_av,minilm,12,12,144,61.488,23.492732502624392
si_si2,ChEMBL,Semantically-Joinable,assays_both_50_30_ac3_av,roberta,12,12,144,239.302,57.92818606351315
