embedding_model,classifier,repeat,seed,dataset,Category,Relation,precision,recall,f1,nb_test,nb_0,nb_1,scenario
roberta,KNN,3,44,prospect_both_0_70_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,i_i
roberta,KNN,3,44,prospect_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,KNN,3,44,prospect_horizontal_0_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,KNN,3,44,prospect_horizontal_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,KNN,3,44,prospect_horizontal_50_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,KNN,3,44,prospect_vertical_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
roberta,KNN,3,44,prospect_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,KNN,3,44,prospect_vertical_70_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,i_i
roberta,MLP,3,44,assays_both_0_50_ec_av,ChEMBL,Joinable,0.9743589743589745,0.5757575757575758,0.7238095238095238,1734,1668,66,i_i
roberta,MLP,3,44,assays_both_0_70_ec_av,ChEMBL,Joinable,0.9,0.65625,0.7590361445783133,2280,2184,96,i_i
roberta,MLP,3,44,assays_horizontal_100_ec_av,ChEMBL,Joinable,1.0,0.7246376811594203,0.8403361344537815,3174,3036,138,i_i
roberta,MLP,3,44,assays_vertical_30_ac3_av,ChEMBL,Joinable,1.0,0.4722222222222222,0.6415094339622641,1260,1224,36,i_i
roberta,MLP,3,44,assays_vertical_50_ac3_av,ChEMBL,Joinable,0.7894736842105263,0.4545454545454545,0.5769230769230769,1734,1668,66,i_i
roberta,MLP,3,44,assays_vertical_50_ec_av,ChEMBL,Joinable,0.5952380952380952,0.3787878787878788,0.4629629629629629,1734,1668,66,i_i
roberta,MLP,3,44,itunes_amazon,ChEMBL,Joinable,0.7142857142857143,0.3703703703703703,0.4878048780487805,486,432,54,i_i
roberta,MLP,3,44,miller2_both_0_30_ac3_ev,ChEMBL,Joinable,0.7352941176470589,0.5555555555555556,0.6329113924050633,6534,6444,90,i_i
roberta,MLP,3,44,miller2_both_0_70_ac3_ev,ChEMBL,Joinable,0.8210526315789474,0.3714285714285714,0.5114754098360655,11094,10884,210,i_i
roberta,MLP,3,44,miller2_both_50_1_ac3_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,4056,4050,6,i_i
roberta,MLP,3,44,miller2_both_50_30_ec_ev,ChEMBL,Joinable,0.7884615384615384,0.4555555555555555,0.5774647887323944,6534,6444,90,i_i
roberta,MLP,3,44,miller2_horizontal_0_ec_ev,ChEMBL,Joinable,0.9384615384615383,0.5980392156862745,0.7305389221556886,15606,15300,306,i_i
roberta,MLP,3,44,miller2_horizontal_50_ec_ev,ChEMBL,Joinable,0.9384615384615383,0.5980392156862745,0.7305389221556886,15606,15300,306,i_i
roberta,MLP,3,44,miller2_vertical_1_ac3_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,4056,4050,6,i_i
roberta,MLP,3,44,miller2_vertical_50_ec_ev,ChEMBL,Joinable,0.9130434782608696,0.7,0.7924528301886793,8664,8514,150,i_i
roberta,MLP,3,44,miller2_vertical_70_ec_ev,ChEMBL,Joinable,0.75,0.5714285714285714,0.6486486486486487,11094,10884,210,i_i
roberta,MLP,3,44,prospect_both_0_1_ac4_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,792,786,6,i_i
roberta,MLP,3,44,prospect_both_0_30_ac4_ev,ChEMBL,Joinable,0.967741935483871,0.8333333333333334,0.8955223880597015,1176,1140,36,i_i
roberta,MLP,3,44,prospect_both_0_50_ac1_ev,ChEMBL,Joinable,0.9821428571428572,0.8333333333333334,0.9016393442622952,1632,1566,66,i_i
roberta,MLP,3,44,prospect_both_0_50_ac4_ev,ChEMBL,Joinable,0.9821428571428572,0.8333333333333334,0.9016393442622952,1632,1566,66,i_i
roberta,MLP,3,44,prospect_both_0_70_ac4_ev,ChEMBL,Joinable,1.0,0.7777777777777778,0.875,2052,1962,90,i_i
roberta,MLP,3,44,prospect_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1176,1140,36,i_i
roberta,MLP,3,44,prospect_horizontal_0_ac1_ev,ChEMBL,Joinable,0.9905660377358492,0.7954545454545454,0.8823529411764706,2904,2772,132,i_i
roberta,MLP,3,44,prospect_horizontal_50_ac1_ev,ChEMBL,Joinable,0.9905660377358492,0.7954545454545454,0.8823529411764706,2904,2772,132,i_i
roberta,MLP,3,44,prospect_horizontal_50_ac4_ev,ChEMBL,Joinable,0.9905660377358492,0.7954545454545454,0.8823529411764706,2904,2772,132,i_i
roberta,MLP,3,44,prospect_vertical_1_ac1_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,792,786,6,i_i
roberta,MLP,3,44,prospect_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1176,1140,36,i_i
roberta,MLP,3,44,prospect_vertical_70_ac4_ev,ChEMBL,Joinable,0.986842105263158,0.8333333333333334,0.9036144578313252,2052,1962,90,i_i
roberta,CatBoost,3,44,assays_both_0_50_ec_av,ChEMBL,Joinable,0.8461538461538461,1.0,0.9166666666666666,1734,1668,66,i_i
roberta,CatBoost,3,44,assays_both_0_70_ec_av,ChEMBL,Joinable,0.7073170731707317,0.90625,0.7945205479452054,2280,2184,96,i_i
roberta,CatBoost,3,44,assays_horizontal_100_ec_av,ChEMBL,Joinable,0.7931034482758621,1.0,0.8846153846153846,3174,3036,138,i_i
roberta,CatBoost,3,44,assays_vertical_30_ac3_av,ChEMBL,Joinable,0.6666666666666666,1.0,0.8,1260,1224,36,i_i
roberta,CatBoost,3,44,assays_vertical_50_ac3_av,ChEMBL,Joinable,0.7272727272727273,0.7272727272727273,0.7272727272727273,1734,1668,66,i_i
roberta,CatBoost,3,44,assays_vertical_50_ec_av,ChEMBL,Joinable,0.6,0.9545454545454546,0.7368421052631579,1734,1668,66,i_i
roberta,CatBoost,3,44,itunes_amazon,ChEMBL,Joinable,0.7333333333333333,0.4074074074074074,0.5238095238095238,486,432,54,i_i
roberta,CatBoost,3,44,miller2_both_0_30_ac3_ev,ChEMBL,Joinable,0.6190476190476191,0.8666666666666667,0.7222222222222222,6534,6444,90,i_i
roberta,CatBoost,3,44,miller2_both_0_70_ac3_ev,ChEMBL,Joinable,0.3321033210332103,0.8571428571428571,0.4787234042553192,11094,10884,210,i_i
roberta,CatBoost,3,44,miller2_both_50_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,i_i
roberta,CatBoost,3,44,miller2_both_50_30_ec_ev,ChEMBL,Joinable,0.6593406593406593,0.6666666666666666,0.6629834254143646,6534,6444,90,i_i
roberta,CatBoost,3,44,miller2_horizontal_0_ec_ev,ChEMBL,Joinable,0.4434782608695652,1.0,0.6144578313253012,15606,15300,306,i_i
roberta,CatBoost,3,44,miller2_horizontal_50_ec_ev,ChEMBL,Joinable,0.4434782608695652,1.0,0.6144578313253012,15606,15300,306,i_i
roberta,CatBoost,3,44,miller2_vertical_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,i_i
roberta,CatBoost,3,44,miller2_vertical_50_ec_ev,ChEMBL,Joinable,0.5348837209302325,0.92,0.6764705882352942,8664,8514,150,i_i
roberta,CatBoost,3,44,miller2_vertical_70_ec_ev,ChEMBL,Joinable,0.6277372262773723,0.819047619047619,0.7107438016528925,11094,10884,210,i_i
roberta,CatBoost,3,44,prospect_both_0_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
roberta,CatBoost,3,44,prospect_both_0_30_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,CatBoost,3,44,prospect_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,i_i
roberta,CatBoost,3,44,prospect_both_0_50_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,i_i
roberta,CatBoost,3,44,prospect_both_0_70_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,i_i
roberta,CatBoost,3,44,prospect_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,CatBoost,3,44,prospect_horizontal_0_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,CatBoost,3,44,prospect_horizontal_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,CatBoost,3,44,prospect_horizontal_50_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,CatBoost,3,44,prospect_vertical_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
roberta,CatBoost,3,44,prospect_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,CatBoost,3,44,prospect_vertical_70_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,i_i
roberta,XGBoost,3,44,assays_both_0_50_ec_av,ChEMBL,Joinable,0.8378378378378378,0.9393939393939394,0.8857142857142857,1734,1668,66,i_i
roberta,XGBoost,3,44,assays_both_0_70_ec_av,ChEMBL,Joinable,0.7894736842105263,0.9375,0.8571428571428571,2280,2184,96,i_i
roberta,XGBoost,3,44,assays_horizontal_100_ec_av,ChEMBL,Joinable,0.7931034482758621,1.0,0.8846153846153846,3174,3036,138,i_i
roberta,XGBoost,3,44,assays_vertical_30_ac3_av,ChEMBL,Joinable,0.6666666666666666,1.0,0.8,1260,1224,36,i_i
roberta,XGBoost,3,44,assays_vertical_50_ac3_av,ChEMBL,Joinable,0.7,0.6363636363636364,0.6666666666666666,1734,1668,66,i_i
roberta,XGBoost,3,44,assays_vertical_50_ec_av,ChEMBL,Joinable,0.5609756097560976,0.696969696969697,0.6216216216216216,1734,1668,66,i_i
roberta,XGBoost,3,44,itunes_amazon,ChEMBL,Joinable,0.8571428571428571,0.6666666666666666,0.75,486,432,54,i_i
roberta,XGBoost,3,44,miller2_both_0_30_ac3_ev,ChEMBL,Joinable,0.8554216867469879,0.7888888888888889,0.8208092485549133,6534,6444,90,i_i
roberta,XGBoost,3,44,miller2_both_0_70_ac3_ev,ChEMBL,Joinable,0.4014962593516209,0.7666666666666667,0.5270049099836334,11094,10884,210,i_i
roberta,XGBoost,3,44,miller2_both_50_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,i_i
roberta,XGBoost,3,44,miller2_both_50_30_ec_ev,ChEMBL,Joinable,0.7966101694915254,0.5222222222222223,0.6308724832214765,6534,6444,90,i_i
roberta,XGBoost,3,44,miller2_horizontal_0_ec_ev,ChEMBL,Joinable,0.5319148936170213,0.9803921568627452,0.6896551724137931,15606,15300,306,i_i
roberta,XGBoost,3,44,miller2_horizontal_50_ec_ev,ChEMBL,Joinable,0.5319148936170213,0.9803921568627452,0.6896551724137931,15606,15300,306,i_i
roberta,XGBoost,3,44,miller2_vertical_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,i_i
roberta,XGBoost,3,44,miller2_vertical_50_ec_ev,ChEMBL,Joinable,0.5523012552301255,0.88,0.6786632390745502,8664,8514,150,i_i
roberta,XGBoost,3,44,miller2_vertical_70_ec_ev,ChEMBL,Joinable,0.8756756756756757,0.7714285714285715,0.8202531645569621,11094,10884,210,i_i
roberta,XGBoost,3,44,prospect_both_0_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
roberta,XGBoost,3,44,prospect_both_0_30_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,XGBoost,3,44,prospect_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,i_i
roberta,XGBoost,3,44,prospect_both_0_50_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,i_i
roberta,XGBoost,3,44,prospect_both_0_70_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,i_i
roberta,XGBoost,3,44,prospect_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,XGBoost,3,44,prospect_horizontal_0_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,XGBoost,3,44,prospect_horizontal_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,XGBoost,3,44,prospect_horizontal_50_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,i_i
roberta,XGBoost,3,44,prospect_vertical_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
roberta,XGBoost,3,44,prospect_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,i_i
roberta,XGBoost,3,44,prospect_vertical_70_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,i_i
albert,RandomForest,4,45,amazon_google_exp,ChEMBL,Joinable,1.0,0.25,0.4,96,72,24,i_i
albert,RandomForest,4,45,assays_both_0_1_ac3_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,864,858,6,i_i
albert,RandomForest,4,45,assays_both_0_1_ec_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,864,858,6,i_i
albert,RandomForest,4,45,assays_both_0_30_ec_ev,ChEMBL,Joinable,0.75,1.0,0.8571428571428571,1260,1224,36,i_i
albert,RandomForest,4,45,assays_both_0_70_ac3_ev,ChEMBL,Joinable,0.7272727272727273,1.0,0.8421052631578947,2280,2184,96,i_i
albert,RandomForest,4,45,assays_both_50_1_ac3_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,864,858,6,i_i
albert,RandomForest,4,45,assays_both_50_1_ec_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,864,858,6,i_i
albert,RandomForest,4,45,assays_horizontal_0_ec_ev,ChEMBL,Joinable,0.7931034482758621,1.0,0.8846153846153846,3174,3036,138,i_i
albert,RandomForest,4,45,assays_horizontal_100_ac3_ev,ChEMBL,Joinable,0.7931034482758621,1.0,0.8846153846153846,3174,3036,138,i_i
albert,RandomForest,4,45,assays_horizontal_100_ec_ev,ChEMBL,Joinable,0.7931034482758621,1.0,0.8846153846153846,3174,3036,138,i_i
albert,RandomForest,4,45,assays_horizontal_50_ac3_ev,ChEMBL,Joinable,0.7931034482758621,1.0,0.8846153846153846,3174,3036,138,i_i
albert,RandomForest,4,45,assays_vertical_1_ac3_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,864,858,6,i_i
albert,RandomForest,4,45,assays_vertical_30_ac3_ev,ChEMBL,Joinable,0.75,1.0,0.8571428571428571,1260,1224,36,i_i
albert,RandomForest,4,45,assays_vertical_30_ec_ev,ChEMBL,Joinable,0.75,1.0,0.8571428571428571,1260,1224,36,i_i
albert,RandomForest,4,45,assays_vertical_70_ac3_ev,ChEMBL,Joinable,0.8,1.0,0.8888888888888888,2280,2184,96,i_i
albert,RandomForest,4,45,miller2_both_0_30_ac1_av,ChEMBL,Joinable,0.1985559566787003,0.6111111111111112,0.2997275204359673,6534,6444,90,i_i
albert,RandomForest,4,45,miller2_both_0_70_ac4_av,ChEMBL,Joinable,0.3197492163009404,0.4857142857142857,0.3856332703213611,11094,10884,210,i_i
albert,RandomForest,4,45,miller2_both_50_50_ac1_av,ChEMBL,Joinable,0.3003533568904594,0.5666666666666667,0.3926096997690531,8664,8514,150,i_i
albert,RandomForest,4,45,miller2_both_50_70_ac1_av,ChEMBL,Joinable,0.3028720626631854,0.5523809523809524,0.3912310286677909,11094,10884,210,i_i
albert,RandomForest,4,45,miller2_horizontal_50_ac1_av,ChEMBL,Joinable,0.4047619047619047,1.0,0.576271186440678,15606,15300,306,i_i
albert,RandomForest,4,45,prospect_both_0_1_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
albert,RandomForest,4,45,prospect_both_0_50_ac2_av,ChEMBL,Joinable,1.0,0.7272727272727273,0.8421052631578947,1632,1566,66,i_i
albert,RandomForest,4,45,prospect_both_0_70_ac5_av,ChEMBL,Joinable,0.8923076923076924,0.6444444444444445,0.7483870967741936,2052,1962,90,i_i
albert,RandomForest,4,45,prospect_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
albert,RandomForest,4,45,prospect_vertical_30_ac2_av,ChEMBL,Joinable,1.0,0.7222222222222222,0.8387096774193549,1176,1140,36,i_i
albert,RandomForest,4,45,prospect_vertical_30_ac5_av,ChEMBL,Joinable,1.0,0.6944444444444444,0.819672131147541,1176,1140,36,i_i
albert,RandomForest,4,45,prospect_vertical_50_ac5_av,ChEMBL,Joinable,0.6428571428571429,0.2727272727272727,0.3829787234042553,1632,1566,66,i_i
albert,RandomForest,4,45,prospect_vertical_70_ac5_av,ChEMBL,Joinable,0.8604651162790697,0.4111111111111111,0.556390977443609,2052,1962,90,i_i
albert,LogisticRegression,4,45,amazon_google_exp,ChEMBL,Joinable,0.4897959183673469,1.0,0.6575342465753424,96,72,24,i_i
albert,LogisticRegression,4,45,assays_both_0_1_ac3_ev,ChEMBL,Joinable,0.0845070422535211,1.0,0.1558441558441558,864,858,6,i_i
albert,LogisticRegression,4,45,assays_both_0_1_ec_ev,ChEMBL,Joinable,0.0845070422535211,1.0,0.1558441558441558,864,858,6,i_i
albert,LogisticRegression,4,45,assays_both_0_30_ec_ev,ChEMBL,Joinable,0.2727272727272727,0.8333333333333334,0.410958904109589,1260,1224,36,i_i
albert,LogisticRegression,4,45,assays_both_0_70_ac3_ev,ChEMBL,Joinable,0.3518518518518518,0.9895833333333334,0.5191256830601093,2280,2184,96,i_i
albert,LogisticRegression,4,45,assays_both_50_1_ac3_ev,ChEMBL,Joinable,0.0697674418604651,1.0,0.1304347826086956,864,858,6,i_i
albert,LogisticRegression,4,45,assays_both_50_1_ec_ev,ChEMBL,Joinable,0.0697674418604651,1.0,0.1304347826086956,864,858,6,i_i
albert,LogisticRegression,4,45,assays_horizontal_0_ec_ev,ChEMBL,Joinable,0.3212435233160621,0.8985507246376812,0.4732824427480916,3174,3036,138,i_i
albert,LogisticRegression,4,45,assays_horizontal_100_ac3_ev,ChEMBL,Joinable,0.3190954773869346,0.9202898550724636,0.4738805970149253,3174,3036,138,i_i
albert,LogisticRegression,4,45,assays_horizontal_100_ec_ev,ChEMBL,Joinable,0.3190954773869346,0.9202898550724636,0.4738805970149253,3174,3036,138,i_i
albert,LogisticRegression,4,45,assays_horizontal_50_ac3_ev,ChEMBL,Joinable,0.3190954773869346,0.9202898550724636,0.4738805970149253,3174,3036,138,i_i
albert,LogisticRegression,4,45,assays_vertical_1_ac3_ev,ChEMBL,Joinable,0.0560747663551401,1.0,0.1061946902654867,864,858,6,i_i
albert,LogisticRegression,4,45,assays_vertical_30_ac3_ev,ChEMBL,Joinable,0.1884816753926701,1.0,0.3171806167400881,1260,1224,36,i_i
albert,LogisticRegression,4,45,assays_vertical_30_ec_ev,ChEMBL,Joinable,0.2117647058823529,1.0,0.3495145631067961,1260,1224,36,i_i
albert,LogisticRegression,4,45,assays_vertical_70_ac3_ev,ChEMBL,Joinable,0.3037974683544304,1.0,0.4660194174757281,2280,2184,96,i_i
albert,LogisticRegression,4,45,miller2_both_0_30_ac1_av,ChEMBL,Joinable,0.0580065359477124,0.7888888888888889,0.1080669710806697,6534,6444,90,i_i
albert,LogisticRegression,4,45,miller2_both_0_70_ac4_av,ChEMBL,Joinable,0.0667976424361493,0.6476190476190476,0.1211041852181656,11094,10884,210,i_i
albert,LogisticRegression,4,45,miller2_both_50_50_ac1_av,ChEMBL,Joinable,0.0705614567526555,0.62,0.1267029972752043,8664,8514,150,i_i
albert,LogisticRegression,4,45,miller2_both_50_70_ac1_av,ChEMBL,Joinable,0.0770025839793281,0.7095238095238096,0.1389277389277389,11094,10884,210,i_i
albert,LogisticRegression,4,45,miller2_horizontal_50_ac1_av,ChEMBL,Joinable,0.1039640987284966,0.9084967320261438,0.1865771812080537,15606,15300,306,i_i
albert,LogisticRegression,4,45,prospect_both_0_1_ac2_av,ChEMBL,Joinable,0.0428571428571428,1.0,0.0821917808219178,792,786,6,i_i
albert,LogisticRegression,4,45,prospect_both_0_50_ac2_av,ChEMBL,Joinable,0.1225296442687747,0.9393939393939394,0.2167832167832167,1632,1566,66,i_i
albert,LogisticRegression,4,45,prospect_both_0_70_ac5_av,ChEMBL,Joinable,0.125,0.9888888888888888,0.2219451371571072,2052,1962,90,i_i
albert,LogisticRegression,4,45,prospect_both_50_1_ac5_av,ChEMBL,Joinable,0.0441176470588235,1.0,0.0845070422535211,792,786,6,i_i
albert,LogisticRegression,4,45,prospect_vertical_30_ac2_av,ChEMBL,Joinable,0.1228668941979522,1.0,0.2188449848024316,1176,1140,36,i_i
albert,LogisticRegression,4,45,prospect_vertical_30_ac5_av,ChEMBL,Joinable,0.1304347826086956,1.0,0.2307692307692307,1176,1140,36,i_i
albert,LogisticRegression,4,45,prospect_vertical_50_ac5_av,ChEMBL,Joinable,0.0990712074303405,0.9696969696969696,0.1797752808988764,1632,1566,66,i_i
albert,LogisticRegression,4,45,prospect_vertical_70_ac5_av,ChEMBL,Joinable,0.1203208556149732,1.0,0.2147971360381861,2052,1962,90,i_i
albert,KNN,4,45,amazon_google_exp,ChEMBL,Joinable,1.0,0.375,0.5454545454545454,96,72,24,i_i
albert,KNN,4,45,assays_both_0_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,i_i
albert,KNN,4,45,assays_both_0_1_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,i_i
albert,KNN,4,45,assays_both_0_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,i_i
albert,KNN,4,45,assays_both_0_70_ac3_ev,ChEMBL,Joinable,1.0,0.8125,0.896551724137931,2280,2184,96,i_i
albert,KNN,4,45,assays_both_50_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,i_i
albert,KNN,4,45,assays_both_50_1_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,i_i
albert,KNN,4,45,assays_horizontal_0_ec_ev,ChEMBL,Joinable,1.0,0.8695652173913043,0.9302325581395348,3174,3036,138,i_i
albert,KNN,4,45,assays_horizontal_100_ac3_ev,ChEMBL,Joinable,1.0,0.8695652173913043,0.9302325581395348,3174,3036,138,i_i
albert,KNN,4,45,assays_horizontal_100_ec_ev,ChEMBL,Joinable,1.0,0.8695652173913043,0.9302325581395348,3174,3036,138,i_i
albert,KNN,4,45,assays_horizontal_50_ac3_ev,ChEMBL,Joinable,1.0,0.8695652173913043,0.9302325581395348,3174,3036,138,i_i
albert,KNN,4,45,assays_vertical_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,i_i
albert,KNN,4,45,assays_vertical_30_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,i_i
albert,KNN,4,45,assays_vertical_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,i_i
albert,KNN,4,45,assays_vertical_70_ac3_ev,ChEMBL,Joinable,0.9882352941176472,0.875,0.9281767955801103,2280,2184,96,i_i
albert,KNN,4,45,miller2_both_0_30_ac1_av,ChEMBL,Joinable,0.82,0.4555555555555555,0.5857142857142857,6534,6444,90,i_i
albert,KNN,4,45,miller2_both_0_70_ac4_av,ChEMBL,Joinable,0.7794117647058824,0.5047619047619047,0.6127167630057804,11094,10884,210,i_i
albert,KNN,4,45,miller2_both_50_50_ac1_av,ChEMBL,Joinable,0.9333333333333332,0.4666666666666667,0.6222222222222222,8664,8514,150,i_i
albert,KNN,4,45,miller2_both_50_70_ac1_av,ChEMBL,Joinable,0.8151260504201681,0.4619047619047619,0.5896656534954408,11094,10884,210,i_i
albert,KNN,4,45,miller2_horizontal_50_ac1_av,ChEMBL,Joinable,0.9302325581395348,0.7843137254901961,0.851063829787234,15606,15300,306,i_i
albert,KNN,4,45,prospect_both_0_1_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
albert,KNN,4,45,prospect_both_0_50_ac2_av,ChEMBL,Joinable,0.8928571428571429,0.7575757575757576,0.819672131147541,1632,1566,66,i_i
albert,KNN,4,45,prospect_both_0_70_ac5_av,ChEMBL,Joinable,0.8636363636363636,0.8444444444444444,0.8539325842696629,2052,1962,90,i_i
albert,KNN,4,45,prospect_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,i_i
albert,KNN,4,45,prospect_vertical_30_ac2_av,ChEMBL,Joinable,0.8666666666666667,0.7222222222222222,0.7878787878787878,1176,1140,36,i_i
albert,KNN,4,45,prospect_vertical_30_ac5_av,ChEMBL,Joinable,0.925925925925926,0.6944444444444444,0.7936507936507936,1176,1140,36,i_i
albert,KNN,4,45,prospect_vertical_50_ac5_av,ChEMBL,Joinable,0.625,0.4545454545454545,0.5263157894736842,1632,1566,66,i_i
albert,KNN,4,45,prospect_vertical_70_ac5_av,ChEMBL,Joinable,0.6625,0.5888888888888889,0.6235294117647059,2052,1962,90,i_i
albert,MLP,4,45,amazon_google_exp,ChEMBL,Joinable,0.8888888888888888,0.3333333333333333,0.4848484848484848,96,72,24,i_i
albert,MLP,4,45,assays_both_0_1_ac3_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,864,858,6,i_i
albert,MLP,4,45,assays_both_0_1_ec_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,864,858,6,i_i
albert,MLP,4,45,assays_both_0_30_ec_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,i_i
albert,MLP,4,45,assays_both_0_70_ac3_ev,ChEMBL,Joinable,1.0,0.6770833333333334,0.8074534161490683,2280,2184,96,i_i
albert,MLP,4,45,assays_both_50_1_ac3_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,864,858,6,i_i
albert,MLP,4,45,assays_both_50_1_ec_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,864,858,6,i_i
albert,MLP,4,45,assays_horizontal_0_ec_ev,ChEMBL,Joinable,1.0,0.7246376811594203,0.8403361344537815,3174,3036,138,i_i
albert,MLP,4,45,assays_horizontal_100_ac3_ev,ChEMBL,Joinable,1.0,0.7246376811594203,0.8403361344537815,3174,3036,138,i_i
albert,MLP,4,45,assays_horizontal_100_ec_ev,ChEMBL,Joinable,1.0,0.7246376811594203,0.8403361344537815,3174,3036,138,i_i
albert,MLP,4,45,assays_horizontal_50_ac3_ev,ChEMBL,Joinable,1.0,0.7246376811594203,0.8403361344537815,3174,3036,138,i_i
albert,MLP,4,45,assays_vertical_1_ac3_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,864,858,6,i_i
albert,MLP,4,45,assays_vertical_30_ac3_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,i_i
albert,MLP,4,45,assays_vertical_30_ec_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,i_i
